date,THEFT,DECEPTIVE PRACTICE,OTHER OFFENSE,MOTOR VEHICLE THEFT,CRIMINAL DAMAGE,ASSAULT,BATTERY,NARCOTICS,WEAPONS VIOLATION,OFFENSE INVOLVING CHILDREN,ROBBERY,CRIMINAL TRESPASS,LIQUOR LAW VIOLATION,BURGLARY,INTERFERENCE WITH PUBLIC OFFICER,CRIM SEXUAL ASSAULT,ARSON,CRIMINAL SEXUAL ASSAULT,PROSTITUTION,PUBLIC PEACE VIOLATION,SEX OFFENSE,STALKING,KIDNAPPING,INTIMIDATION,CONCEALED CARRY LICENSE VIOLATION,GAMBLING,OBSCENITY,HOMICIDE,NON-CRIMINAL,HUMAN TRAFFICKING,PUBLIC INDECENCY,NON-CRIMINAL (SUBJECT SPECIFIED),OTHER NARCOTIC VIOLATION,RITUALISM,city
2020-04-01,103,92,34,29,59,41,100,1,10,2,15,9,0,23,0,0,0,5,0,3,6,2,0,1,0,0,0,2,0,0,0,0,0,0,Chicago
2020-04-02,83,23,20,17,43,31,89,2,14,3,21,6,0,15,1,0,1,2,0,0,2,0,0,0,0,0,1,2,0,0,0,0,0,0,Chicago
2020-04-03,103,33,31,23,79,34,120,2,20,5,15,8,0,25,1,0,4,1,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,Chicago
2020-04-04,76,43,20,17,69,49,95,5,23,1,23,9,0,13,0,0,1,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,Chicago
2020-04-05,69,20,28,21,59,34,100,4,17,1,19,10,0,13,0,0,2,2,0,3,1,0,0,0,0,0,0,3,0,0,0,0,0,0,Chicago
2020-04-06,81,40,21,26,60,28,109,5,17,5,19,7,0,21,1,0,1,1,0,1,2,1,0,0,0,0,0,5,0,0,0,0,0,0,Chicago
2020-04-07,84,22,27,23,59,38,116,1,27,4,14,2,0,24,2,0,0,1,0,4,1,0,0,1,0,0,0,8,0,0,0,0,0,0,Chicago
2020-04-08,61,33,32,28,68,47,95,7,17,3,17,9,0,15,1,0,0,4,0,3,2,0,0,0,0,0,0,3,0,0,0,0,0,0,Chicago
2020-04-09,93,27,31,15,52,37,100,4,14,2,17,7,0,19,1,0,0,3,0,1,1,1,0,1,0,0,0,2,0,0,0,0,0,0,Chicago
2020-04-10,81,42,24,23,52,48,64,10,18,7,11,8,0,23,1,0,1,5,0,0,4,0,0,0,0,0,1,4,0,0,0,0,0,0,Chicago
2020-04-11,89,27,24,16,80,43,98,6,21,7,14,6,0,14,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Chicago
2020-04-12,71,19,21,17,73,31,80,7,14,8,18,10,0,12,0,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Chicago
2020-04-13,81,25,21,22,65,33,84,4,12,6,16,7,0,13,1,0,1,1,0,1,3,0,0,0,0,0,0,2,0,0,0,0,0,0,Chicago
2020-04-14,80,24,31,20,56,38,53,3,9,4,13,7,0,19,0,0,4,2,0,1,1,0,0,1,0,0,0,2,0,0,0,0,0,0,Chicago
2020-04-15,94,57,21,20,43,31,84,10,10,6,6,7,0,17,1,0,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Chicago
2020-04-16,71,39,13,24,65,39,84,8,15,2,12,10,0,15,0,0,1,1,0,1,1,0,0,0,0,0,1,3,0,0,0,0,0,0,Chicago
2020-04-17,83,45,24,21,52,38,76,8,14,7,23,13,0,15,0,0,1,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,Chicago
2020-04-18,79,36,27,14,70,43,103,3,27,5,16,6,0,24,0,0,1,5,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,Chicago
2020-04-19,59,22,23,11,48,35,86,4,15,2,9,5,0,16,1,0,1,0,0,2,1,0,0,0,0,0,0,4,0,0,0,0,0,0,Chicago
2020-04-20,92,52,32,22,66,37,94,12,18,10,16,7,1,24,0,0,1,3,0,3,6,0,0,0,2,0,0,5,0,0,0,0,0,0,Chicago
2020-04-21,82,42,29,22,51,31,92,7,10,4,17,9,0,9,0,0,2,1,1,1,5,0,0,0,1,0,0,3,0,0,0,0,0,0,Chicago
2020-04-22,102,46,23,24,48,35,82,11,16,3,13,9,0,14,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Chicago
2020-04-23,110,48,22,31,49,40,59,8,14,3,19,8,0,20,1,0,3,1,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,Chicago
2020-04-24,90,40,24,18,61,29,86,4,18,7,24,9,0,18,1,0,1,2,0,2,1,0,2,0,2,0,0,1,0,0,0,0,0,0,Chicago
2020-04-25,75,27,24,27,68,36,84,7,8,6,9,1,0,19,1,0,2,2,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Chicago
2020-04-26,68,27,28,23,63,40,108,6,28,1,9,4,0,9,1,0,1,3,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,Chicago
2020-04-27,86,40,22,26,50,37,77,7,16,2,9,12,0,10,0,0,0,1,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,Chicago
2020-04-28,84,41,24,27,60,46,99,7,12,5,9,14,0,23,0,0,3,4,0,1,3,0,0,1,0,0,0,2,0,0,0,0,0,0,Chicago
2020-04-29,90,33,20,28,65,30,80,9,6,3,12,9,0,31,0,0,2,2,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,Chicago
2020-04-30,86,42,22,24,51,33,96,7,14,6,20,7,0,15,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Chicago
2020-05-01,108,84,56,28,63,50,107,4,13,15,13,2,0,23,0,0,0,5,0,3,3,0,0,1,1,0,0,2,0,1,0,0,0,0,Chicago
2020-05-02,85,24,30,27,64,58,113,9,29,1,16,6,0,20,0,0,1,4,0,0,4,0,1,0,0,0,0,0,0,0,1,0,0,0,Chicago
2020-05-03,81,32,26,21,72,45,127,15,19,5,18,2,0,15,1,0,0,4,0,2,2,0,1,1,0,0,0,2,0,0,0,0,0,0,Chicago
2020-05-04,91,38,21,23,59,38,95,12,8,3,15,8,0,20,1,0,0,2,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,Chicago
2020-05-05,91,48,28,23,64,31,75,16,13,5,17,7,0,13,1,0,1,4,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,Chicago
2020-05-06,108,34,28,30,62,37,82,14,18,4,12,8,0,16,0,0,0,4,0,1,2,0,0,0,0,0,0,3,0,0,0,0,0,0,Chicago
2020-05-07,92,30,23,14,48,41,77,9,23,10,13,8,0,21,0,0,1,2,0,1,0,0,0,0,0,0,2,5,0,0,0,0,0,0,Chicago
2020-05-08,89,31,27,22,60,34,91,9,19,6,19,10,0,20,0,0,0,3,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,Chicago
2020-05-09,87,19,24,24,68,54,94,15,29,1,15,11,1,14,1,0,0,3,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,Chicago
2020-05-10,84,22,34,27,65,46,125,10,19,4,9,6,0,14,1,0,2,2,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,Chicago
2020-05-11,97,40,29,18,66,34,81,13,20,3,15,11,0,18,0,0,0,2,0,0,2,1,0,0,1,0,0,1,0,0,0,0,0,0,Chicago
2020-05-12,89,27,20,13,68,44,96,16,20,4,15,10,0,22,1,0,0,0,0,5,0,0,1,1,0,0,1,2,0,0,0,0,0,0,Chicago
2020-05-13,101,48,19,26,60,47,120,12,31,1,16,9,0,18,1,0,1,4,1,2,2,1,0,0,0,0,0,2,0,0,0,0,0,0,Chicago
2020-05-14,89,36,24,25,70,37,97,17,18,4,16,7,0,17,0,0,0,2,0,1,5,1,0,3,0,0,0,0,0,0,0,0,0,0,Chicago
2020-05-15,98,45,29,24,65,62,108,23,30,5,18,12,0,21,1,0,0,1,0,3,1,0,0,0,0,1,1,2,0,0,0,0,0,0,Chicago
2020-05-16,88,28,27,25,83,65,146,18,30,5,22,8,1,19,2,0,1,2,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,Chicago
2020-05-17,81,14,23,18,92,40,105,6,17,4,8,4,0,17,0,0,1,3,0,1,3,0,0,0,2,0,0,1,0,0,0,0,0,0,Chicago
2020-05-18,89,45,32,24,55,43,116,13,21,3,17,5,0,22,1,0,2,7,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,Chicago
2020-05-19,102,43,40,28,50,45,88,14,17,3,10,6,0,17,0,0,1,6,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Chicago
2020-05-20,107,37,22,28,79,57,97,27,14,5,25,10,0,17,3,0,1,3,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,Chicago
2020-05-21,100,46,29,22,50,37,95,27,20,5,26,9,0,22,2,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,Chicago
2020-05-22,85,35,37,28,72,42,105,22,36,7,11,10,0,20,1,0,2,5,3,6,3,1,1,1,0,0,1,3,0,0,0,0,0,0,Chicago
2020-05-23,93,35,24,20,72,49,119,24,46,8,15,9,2,17,3,0,5,3,1,2,0,0,0,0,2,0,0,5,0,0,0,0,0,0,Chicago
2020-05-24,71,20,28,37,75,54,145,22,54,4,15,15,0,11,1,0,4,3,0,1,2,0,0,1,0,0,0,3,0,0,0,0,0,0,Chicago
2020-05-25,89,19,34,22,83,68,178,16,58,10,19,14,0,18,2,0,2,2,0,2,2,1,3,0,1,0,0,2,0,0,0,0,0,0,Chicago
2020-05-26,85,33,26,30,70,63,151,28,26,4,19,12,0,9,5,0,2,2,0,3,5,0,1,0,1,0,0,4,0,0,0,0,0,0,Chicago
2020-05-27,98,30,40,23,67,57,121,30,25,4,28,16,0,17,1,0,2,2,0,3,1,1,0,0,0,0,0,2,0,0,0,0,0,0,Chicago
2020-05-28,101,26,23,21,64,71,136,19,23,2,21,10,0,18,1,0,1,3,0,4,4,0,2,0,1,0,0,2,0,0,0,0,0,0,Chicago
2020-05-29,96,33,30,28,86,46,121,15,29,10,23,8,0,31,3,0,2,3,6,7,0,0,0,1,0,0,0,5,0,0,0,0,0,0,Chicago
2020-05-30,114,11,26,37,183,50,155,4,18,1,32,5,0,215,2,0,17,2,0,42,2,0,0,0,0,0,0,8,0,0,0,0,0,0,Chicago
2020-05-31,132,22,19,93,343,43,139,5,49,6,81,19,0,581,2,0,28,4,0,310,3,0,0,0,1,0,0,19,0,0,0,0,0,0,Chicago
2020-06-01,107,78,37,34,152,47,126,13,54,13,31,10,0,129,3,0,11,9,0,57,12,1,0,1,0,0,1,5,0,0,0,0,0,0,Chicago
2020-06-02,74,31,28,33,108,70,145,6,62,5,24,11,0,51,1,0,7,2,0,17,1,0,0,0,1,0,1,1,0,0,0,0,0,0,Chicago
2020-06-03,90,26,24,29,100,68,129,13,49,2,29,3,0,26,2,0,4,5,0,10,2,2,2,0,3,1,0,4,0,0,0,0,0,0,Chicago
2020-06-04,70,32,37,29,77,57,111,15,35,3,18,5,0,19,1,0,3,2,0,5,3,0,0,2,1,1,0,3,0,0,0,0,0,0,Chicago
2020-06-05,98,32,33,37,66,44,115,14,42,5,18,8,0,17,0,0,0,3,0,6,2,1,0,0,0,0,0,1,0,0,0,0,0,0,Chicago
2020-06-06,93,29,31,26,68,52,130,7,31,4,18,9,0,18,1,0,4,2,0,3,1,1,0,0,1,0,0,1,0,0,0,0,0,0,Chicago
2020-06-07,76,35,31,37,78,57,134,10,34,6,14,10,0,17,1,0,1,3,0,3,4,0,0,0,1,1,0,4,0,0,0,0,0,0,Chicago
2020-06-08,99,56,21,21,72,37,109,10,36,6,12,8,0,21,2,0,1,1,0,3,5,1,0,1,0,0,1,3,0,0,0,0,0,0,Chicago
2020-06-09,117,31,31,17,65,37,100,13,24,3,10,15,0,24,0,0,1,0,0,3,2,0,1,1,0,0,0,2,0,0,0,0,0,0,Chicago
2020-06-10,96,40,28,17,67,50,113,9,24,4,12,10,0,16,3,0,1,1,0,2,3,0,0,1,0,1,2,1,0,0,0,0,0,0,Chicago
2020-06-11,98,32,31,24,72,66,120,21,24,7,18,3,0,20,0,0,3,5,0,4,0,1,0,1,0,0,0,3,0,0,0,0,0,0,Chicago
2020-06-12,115,41,31,30,83,53,140,17,17,7,10,12,0,23,0,0,2,4,15,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Chicago
2020-06-13,84,16,19,24,74,61,139,8,20,2,15,14,0,17,1,0,1,2,0,1,4,1,0,1,0,0,0,1,0,0,0,0,0,0,Chicago
2020-06-14,86,24,26,26,83,63,134,6,24,8,20,6,0,14,0,0,1,6,0,3,4,1,2,0,0,0,0,2,0,0,0,0,0,0,Chicago
2020-06-15,111,46,43,25,72,55,135,12,17,5,13,7,0,21,0,0,2,1,0,3,2,0,3,0,0,0,0,5,0,0,0,0,0,0,Chicago
2020-06-16,114,44,40,25,80,43,111,7,19,3,17,12,0,19,1,0,0,1,0,6,4,2,0,2,0,1,0,2,0,0,0,0,0,0,Chicago
2020-06-17,122,53,36,17,73,57,137,14,23,2,16,8,0,25,1,0,1,2,10,2,2,1,2,0,0,0,0,1,0,0,0,0,0,0,Chicago
2020-06-18,109,47,39,25,77,58,137,14,21,3,20,9,0,27,1,0,1,4,0,2,0,0,1,1,0,1,0,4,0,0,0,0,0,0,Chicago
2020-06-19,117,46,38,30,66,61,132,10,14,8,20,13,0,29,1,0,3,5,0,1,2,2,0,0,1,0,0,6,0,0,0,0,0,0,Chicago
2020-06-20,98,34,36,20,96,78,173,7,26,11,26,10,0,20,1,0,3,3,0,1,5,0,0,0,1,0,0,6,0,0,0,0,0,0,Chicago
2020-06-21,109,34,26,25,90,53,171,8,23,4,15,6,0,8,0,0,5,1,0,3,5,2,0,2,0,0,0,4,0,0,0,0,0,0,Chicago
2020-06-22,126,36,44,23,108,69,158,9,19,12,22,10,0,18,1,0,0,6,0,1,0,1,0,3,1,0,0,6,0,0,0,0,0,0,Chicago
2020-06-23,122,41,38,28,72,47,128,10,19,2,21,13,0,21,1,0,2,2,0,3,4,0,1,0,1,0,0,2,0,0,0,0,0,0,Chicago
2020-06-24,97,44,41,15,72,65,130,17,14,7,26,9,0,18,1,0,3,3,6,1,7,2,0,0,0,0,0,3,0,0,0,0,0,0,Chicago
2020-06-25,111,41,31,25,91,78,117,15,16,2,20,16,0,31,1,0,2,7,0,1,4,0,0,1,1,0,0,3,0,0,0,0,0,0,Chicago
2020-06-26,119,32,26,28,78,63,108,12,12,10,21,9,0,25,0,0,2,5,0,3,2,1,0,0,1,0,0,1,0,0,0,0,0,0,Chicago
2020-06-27,103,34,27,24,89,54,143,6,23,6,24,10,0,12,0,0,3,4,0,3,5,1,0,2,0,0,0,6,0,0,0,0,0,0,Chicago
2020-06-28,107,25,26,34,74,50,175,12,28,6,25,12,1,29,1,0,0,5,0,2,3,1,1,0,0,0,0,8,0,0,0,0,0,0,Chicago
2020-06-29,91,38,37,38,79,58,106,13,13,3,24,11,0,21,1,0,6,6,0,3,1,0,1,0,0,0,0,5,0,0,0,0,0,0,Chicago
2020-06-30,124,48,31,28,69,73,116,11,19,1,15,6,0,18,2,0,1,4,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,Chicago
2020-07-01,122,75,51,25,83,60,141,8,27,20,18,8,0,21,0,0,3,11,0,5,16,0,2,1,0,1,3,2,0,0,0,0,0,0,Chicago
2020-07-02,120,43,44,22,92,57,127,23,22,5,25,14,1,21,2,0,1,5,8,1,1,0,0,1,1,0,0,5,0,0,0,0,0,0,Chicago
2020-07-03,144,39,55,33,90,58,132,15,34,9,25,5,6,32,1,0,0,2,2,0,2,0,0,1,1,0,0,1,0,0,0,0,0,0,Chicago
2020-07-04,115,21,38,25,118,74,186,13,45,10,18,10,9,27,2,0,5,5,4,6,3,1,0,0,0,0,0,9,0,0,0,0,0,0,Chicago
2020-07-05,92,27,35,40,98,76,185,25,46,4,28,8,0,24,1,0,1,8,9,7,3,0,0,1,1,0,0,6,0,0,0,0,0,0,Chicago
2020-07-06,131,42,45,25,78,65,131,22,24,3,17,5,0,27,3,0,0,2,1,2,5,0,0,0,0,0,1,5,0,0,0,0,0,0,Chicago
2020-07-07,115,47,35,32,70,61,114,7,14,8,17,7,0,20,1,0,0,0,0,1,3,0,0,1,0,0,0,5,0,0,0,0,0,0,Chicago
2020-07-08,111,35,29,24,74,50,116,19,16,5,22,12,0,20,1,0,1,4,7,4,3,0,0,1,0,0,0,1,0,0,0,0,0,0,Chicago
2020-07-09,106,39,28,26,76,55,120,14,21,4,21,6,0,26,2,0,3,0,0,2,1,1,1,0,3,0,0,4,0,0,0,0,0,0,Chicago
2020-07-10,120,52,30,31,89,81,132,28,29,9,17,9,0,26,3,0,1,4,0,1,3,0,1,0,0,0,0,6,0,0,0,0,0,0,Chicago
2020-07-11,124,29,23,26,81,57,165,8,30,6,18,9,0,27,2,0,1,7,0,4,2,1,0,1,1,0,0,6,0,0,0,0,0,0,Chicago
2020-07-12,108,26,18,31,104,55,152,9,30,3,20,10,0,19,0,0,2,2,0,2,4,0,0,0,0,0,0,4,0,0,0,0,0,0,Chicago
2020-07-13,134,48,33,39,84,71,138,12,25,3,16,10,0,28,2,0,2,3,0,2,4,4,0,2,0,1,0,5,0,0,0,0,0,0,Chicago
2020-07-14,124,43,44,36,62,66,111,16,23,7,26,12,1,19,1,0,3,5,0,1,2,0,0,1,0,0,0,2,0,0,0,0,0,0,Chicago
2020-07-15,125,68,29,32,80,55,118,11,23,5,24,10,1,15,1,0,2,3,0,3,2,0,0,0,0,0,0,2,0,0,0,0,0,0,Chicago
2020-07-16,121,59,25,26,67,56,116,19,22,8,17,10,1,24,0,0,3,2,6,2,3,0,0,1,0,0,0,6,0,0,0,0,0,0,Chicago
2020-07-17,113,64,27,26,84,57,142,13,19,5,35,11,0,35,0,0,2,2,15,1,3,0,0,0,0,0,0,4,0,0,0,0,0,0,Chicago
2020-07-18,120,36,25,40,84,56,161,8,36,3,28,9,0,21,2,0,3,8,0,1,3,0,1,1,0,0,0,4,0,0,0,0,0,0,Chicago
2020-07-19,105,20,39,35,93,64,160,14,26,1,21,14,1,16,1,0,0,3,0,3,2,2,0,1,1,0,0,5,0,0,0,0,0,0,Chicago
2020-07-20,140,71,39,28,71,55,137,10,17,3,23,4,1,33,1,0,2,6,0,1,0,0,0,3,0,0,0,5,0,0,0,0,0,0,Chicago
2020-07-21,110,69,32,34,86,59,120,17,16,4,28,14,1,19,2,0,2,2,6,1,4,0,0,1,1,0,0,5,0,1,0,0,0,0,Chicago
2020-07-22,111,50,39,32,69,66,102,22,27,4,25,11,1,18,2,0,2,4,13,4,2,1,2,1,0,0,0,2,0,0,0,0,0,0,Chicago
2020-07-23,108,47,30,29,71,50,106,13,31,4,27,10,0,24,0,0,3,2,0,4,2,0,0,1,0,0,1,4,0,0,0,0,0,0,Chicago
2020-07-24,119,54,42,38,62,51,133,21,22,3,26,10,0,31,2,0,2,1,0,3,4,1,0,1,1,0,1,2,0,0,0,0,0,0,Chicago
2020-07-25,127,35,33,24,91,60,136,18,34,5,27,15,0,26,1,0,3,6,0,4,3,1,0,0,0,0,0,1,0,0,0,0,0,0,Chicago
2020-07-26,108,24,35,35,81,62,183,30,32,3,28,7,0,21,1,0,0,5,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,Chicago
2020-07-27,111,40,38,40,67,69,132,10,24,6,26,11,0,28,2,0,2,1,0,4,4,1,0,0,2,0,0,2,0,0,0,0,0,0,Chicago
2020-07-28,128,38,49,32,75,61,116,13,30,3,28,14,0,19,2,0,4,4,0,1,3,2,0,0,0,0,0,3,0,0,0,0,0,0,Chicago
2020-07-29,119,37,40,26,79,66,123,26,19,3,29,9,1,24,0,0,0,3,9,2,2,0,1,1,0,0,1,2,0,0,0,0,0,0,Chicago
2020-07-30,118,43,41,29,73,66,101,31,18,6,29,12,1,24,2,0,6,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,Chicago
2020-07-31,124,48,45,38,71,52,116,22,22,3,25,13,4,23,3,0,4,5,0,5,4,1,0,0,2,0,0,1,0,0,0,0,0,0,Chicago
2020-08-01,118,77,50,31,80,71,122,19,27,13,21,15,3,24,1,0,2,9,0,2,9,1,0,1,0,0,1,6,0,0,0,0,0,0,Chicago
2020-08-02,96,25,32,42,92,58,104,16,28,6,26,8,0,18,2,0,0,5,0,0,3,1,1,0,1,0,0,4,0,0,0,0,0,0,Chicago
2020-08-03,134,52,39,35,80,48,111,15,19,2,35,6,0,17,1,0,0,4,0,2,4,0,1,0,0,0,1,0,0,0,0,0,0,0,Chicago
2020-08-04,107,38,21,23,63,60,103,18,23,4,26,16,1,27,0,0,1,0,0,3,3,0,1,3,0,0,0,1,0,0,0,0,0,0,Chicago
2020-08-05,114,33,25,29,64,53,130,27,27,3,21,7,0,21,2,0,1,3,7,1,2,2,0,0,2,0,0,0,0,0,0,0,0,0,Chicago
2020-08-06,128,49,34,37,69,55,104,28,24,1,22,10,0,26,0,0,1,1,0,4,3,0,0,2,1,0,1,2,1,0,1,0,0,0,Chicago
2020-08-07,118,38,25,20,70,72,122,27,32,3,13,11,1,26,2,0,0,4,0,4,1,2,0,0,0,0,0,3,0,0,0,0,0,0,Chicago
2020-08-08,134,24,41,42,63,51,159,13,53,1,31,9,3,31,0,0,2,4,0,0,4,1,0,1,0,0,0,2,0,0,0,0,0,0,Chicago
2020-08-09,97,22,29,32,84,60,177,13,38,4,29,14,0,38,2,0,0,2,0,2,4,0,1,1,1,0,0,3,0,0,0,0,0,0,Chicago
2020-08-10,120,43,33,41,113,53,121,8,26,1,43,4,0,317,0,0,1,6,0,13,3,0,1,1,0,0,0,2,0,0,0,0,0,0,Chicago
2020-08-11,117,36,43,38,57,57,114,15,25,3,33,7,0,32,2,0,1,3,0,2,5,2,0,2,0,0,0,1,0,0,0,0,0,0,Chicago
2020-08-12,113,34,30,25,65,64,116,27,35,7,29,8,0,27,2,0,2,5,0,5,5,1,0,1,1,2,0,0,0,0,0,0,0,0,Chicago
2020-08-13,119,42,34,35,75,59,127,38,36,3,28,9,3,24,4,0,0,5,0,1,2,3,0,0,0,0,0,2,0,0,0,0,0,0,Chicago
2020-08-14,129,38,33,39,54,70,123,31,40,6,25,7,3,24,0,0,2,7,0,4,1,2,1,1,0,0,0,4,0,0,0,0,0,0,Chicago
2020-08-15,117,30,34,34,73,59,154,9,45,3,20,4,1,25,4,0,2,1,0,5,4,1,0,0,0,0,0,1,0,0,0,0,0,0,Chicago
2020-08-16,128,27,40,26,80,59,183,15,42,4,20,14,3,15,1,0,1,3,0,6,0,1,0,0,0,0,0,2,0,0,0,0,0,0,Chicago
2020-08-17,137,48,30,42,87,54,126,19,24,2,26,11,0,20,0,0,1,7,0,3,2,0,1,0,0,0,0,1,0,0,0,0,0,0,Chicago
2020-08-18,121,52,31,31,78,61,130,16,19,5,26,13,1,21,0,0,6,1,0,1,3,0,0,0,0,0,0,3,0,0,0,0,0,0,Chicago
2020-08-19,140,38,40,36,74,64,114,11,32,1,31,6,0,27,1,0,5,4,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,Chicago
2020-08-20,131,48,34,36,71,67,123,14,27,6,29,7,0,22,1,0,4,4,0,4,6,1,0,0,0,1,0,2,0,0,0,0,0,0,Chicago
2020-08-21,156,36,48,34,66,51,125,16,30,4,37,19,2,19,2,0,0,3,0,4,2,0,1,1,0,0,0,0,0,0,0,0,0,0,Chicago
2020-08-22,113,20,41,26,74,56,163,15,29,5,25,16,2,34,4,0,2,6,0,4,2,0,1,0,0,0,1,4,0,0,0,0,0,0,Chicago
2020-08-23,118,20,33,32,97,52,161,10,35,4,18,9,0,24,3,0,2,1,0,1,3,1,0,0,1,0,0,1,0,0,0,0,0,0,Chicago
2020-08-24,139,39,34,30,94,55,131,11,21,4,29,19,0,25,0,0,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Chicago
2020-08-25,158,35,41,34,61,50,115,21,27,6,28,15,1,23,6,0,3,3,0,4,6,0,1,0,0,0,0,2,0,0,0,0,0,0,Chicago
2020-08-26,137,42,41,31,83,65,113,15,39,4,23,15,1,28,1,0,3,3,0,0,2,0,0,1,0,0,0,4,0,0,0,0,0,0,Chicago
2020-08-27,132,43,38,27,69,68,110,14,19,3,27,12,0,15,1,0,2,1,0,2,3,0,0,0,0,0,1,3,0,0,0,0,0,0,Chicago
2020-08-28,142,44,31,31,74,61,132,21,39,4,22,14,1,39,2,0,0,1,0,1,1,2,0,0,0,0,0,6,0,0,0,0,0,0,Chicago
2020-08-29,132,30,36,27,67,62,148,16,45,2,14,10,2,29,2,0,3,5,0,6,4,1,1,0,1,0,0,3,0,0,0,0,0,0,Chicago
2020-08-30,101,29,37,25,89,55,161,22,50,2,33,9,0,25,3,0,5,3,1,2,1,1,0,0,2,0,0,4,0,0,1,0,1,0,Chicago
2020-08-31,138,52,40,25,99,65,154,12,28,7,26,18,0,19,1,0,2,3,0,3,2,0,0,0,1,0,0,2,0,0,0,0,0,0,Chicago
2020-09-01,139,82,46,32,70,57,87,21,29,19,29,15,0,26,0,0,2,9,0,0,8,1,1,0,0,0,1,1,0,0,0,0,0,0,Chicago
2020-09-02,127,37,36,37,59,54,124,17,19,5,24,15,1,15,1,0,0,0,0,3,1,0,1,0,1,0,0,2,0,0,0,0,0,0,Chicago
2020-09-03,120,41,31,26,67,64,109,17,21,5,26,13,1,17,1,0,2,3,0,0,3,2,0,1,1,0,0,4,0,0,0,0,0,0,Chicago
2020-09-04,143,45,33,29,86,59,120,20,35,8,18,12,1,22,2,0,1,3,0,3,3,3,0,1,1,0,0,3,0,0,0,0,0,0,Chicago
2020-09-05,126,38,41,31,73,70,147,22,50,4,17,13,0,20,1,0,2,3,0,3,8,0,1,0,1,0,0,2,0,0,0,0,0,0,Chicago
2020-09-06,93,31,35,24,80,54,149,17,63,6,25,17,2,26,2,0,2,2,7,3,2,0,0,0,0,0,0,6,0,0,0,0,0,0,Chicago
2020-09-07,105,22,42,20,63,59,127,34,36,5,29,12,1,19,4,0,4,2,9,1,1,0,1,2,1,0,1,4,0,0,0,0,0,0,Chicago
2020-09-08,124,47,40,29,74,44,72,17,18,5,24,15,0,24,1,0,2,3,0,1,1,1,1,0,1,0,0,2,0,0,0,0,0,0,Chicago
2020-09-09,130,43,30,36,65,41,88,16,21,2,30,6,1,18,2,0,2,4,0,2,3,1,1,1,0,0,0,0,0,0,0,0,0,0,Chicago
2020-09-10,143,26,42,35,59,52,91,17,20,8,31,9,1,23,2,0,1,1,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Chicago
2020-09-11,162,35,33,37,82,64,125,16,31,5,26,13,0,17,0,0,2,2,7,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,Chicago
2020-09-12,110,26,21,41,80,66,97,19,26,2,22,12,0,14,4,0,3,4,5,3,1,0,0,1,0,0,0,7,0,0,0,0,0,0,Chicago
2020-09-13,109,25,31,38,84,57,125,10,29,4,29,9,0,16,0,0,1,2,0,4,5,0,1,0,1,0,0,4,0,0,0,0,0,0,Chicago
2020-09-14,126,40,33,33,78,47,118,10,23,4,31,10,0,19,1,0,2,5,0,1,2,0,1,1,0,0,0,5,0,0,0,0,0,0,Chicago
2020-09-15,133,43,38,29,73,62,108,13,20,10,30,7,0,24,0,0,4,3,0,1,6,0,0,0,0,0,0,3,0,1,0,0,0,0,Chicago
2020-09-16,132,36,43,29,83,61,112,15,26,2,18,18,0,26,2,0,4,3,1,3,1,0,1,1,1,0,0,1,0,0,0,0,0,0,Chicago
