city,date,daily_cases,total_cases
Memphis,2020-11-30,451,48346
Memphis,2020-12-01,605,48951
Memphis,2020-12-02,81,49032
Memphis,2020-12-03,382,49414
Memphis,2020-12-04,720,50134
Memphis,2020-12-05,267,50401
Memphis,2020-12-06,284,50685
Memphis,2020-12-07,465,51150
Memphis,2020-12-08,779,51929
Memphis,2020-12-09,489,52418
Memphis,2020-12-10,665,53083
Memphis,2020-12-11,787,53870
Memphis,2020-12-12,785,54655
Memphis,2020-12-13,1062,55717
Memphis,2020-12-14,656,56373
Memphis,2020-12-15,977,57350
Memphis,2020-12-16,954,58304
Memphis,2020-12-17,646,58950
Memphis,2020-12-18,672,59622
Memphis,2020-12-19,564,60186
Memphis,2020-12-20,831,61017
Memphis,2020-12-21,551,61568
Memphis,2020-12-22,666,62234
Memphis,2020-12-23,649,62883
Memphis,2020-12-24,303,63186
Memphis,2020-12-25,701,63887
Memphis,2020-12-26,598,64485
Memphis,2020-12-27,366,64851
Memphis,2020-12-28,326,65177
Memphis,2020-12-29,705,65882
Memphis,2020-12-30,638,66520
Memphis,2020-12-31,595,67115
Memphis,2021-01-01,968,68083
Memphis,2021-01-02,742,68825
Memphis,2021-01-03,359,69184
Memphis,2021-01-04,372,69556
Memphis,2021-01-05,813,70369
Memphis,2021-01-06,746,71115
Memphis,2021-01-07,545,71660
Memphis,2021-01-08,423,72083
Memphis,2021-01-09,791,72874
Memphis,2021-01-10,769,73643
Memphis,2021-01-11,386,74029
Memphis,2021-01-12,603,74632
Memphis,2021-01-13,412,75044
Memphis,2021-01-14,612,75656
Memphis,2021-01-15,246,75902
Memphis,2021-01-16,735,76637
Memphis,2021-01-17,331,76968
Memphis,2021-01-18,237,77205
Memphis,2021-01-19,441,77646
Memphis,2021-01-20,373,78019
Memphis,2021-01-21,499,78518
Memphis,2021-01-22,212,78730
Memphis,2021-01-23,662,79392
Memphis,2021-01-24,236,79628
Memphis,2021-01-25,195,79823
Memphis,2021-01-26,395,80218
Memphis,2021-01-27,324,80542
Memphis,2021-01-28,319,80861
Memphis,2021-01-29,240,81101
Memphis,2021-01-30,383,81484
Memphis,2021-01-31,297,81781
Memphis,2021-02-01,193,81974
Memphis,2021-02-02,117,82091
Memphis,2021-02-03,368,82459
Memphis,2021-02-04,295,82754
Memphis,2021-02-05,288,83042
Memphis,2021-02-06,422,83464
Memphis,2021-02-07,160,83624
Memphis,2021-02-08,181,83805
Memphis,2021-02-09,248,84053
Memphis,2021-02-10,251,84304
Memphis,2021-02-11,225,84529
Memphis,2021-02-12,190,84719
Memphis,2021-02-13,169,84888
Memphis,2021-02-14,123,85011
Memphis,2021-02-15,59,85070
Memphis,2021-02-16,76,85146
Memphis,2021-02-17,41,85187
Memphis,2021-02-18,91,85278
Memphis,2021-02-19,68,85346
Memphis,2021-02-20,98,85444
Memphis,2021-02-21,94,85538
Memphis,2021-02-22,122,85660
Memphis,2021-02-23,217,85877
Memphis,2021-02-24,221,86098
Memphis,2021-02-25,180,86278
Memphis,2021-02-26,103,86381
Memphis,2021-02-27,156,86537
Memphis,2021-02-28,73,86610
Memphis,2021-03-01,51,86661
Memphis,2021-03-02,129,86790
Memphis,2021-03-03,119,86909
Memphis,2021-03-04,170,87079
Memphis,2021-03-05,106,87185
Memphis,2021-03-06,126,87311
Memphis,2021-03-07,82,87393
Memphis,2021-03-08,78,87471
Memphis,2021-03-09,107,87578
Memphis,2021-03-10,124,87702
Memphis,2021-03-11,111,87813
Memphis,2021-03-12,112,87925
Memphis,2021-03-13,136,88061
Memphis,2021-03-14,65,88126
Memphis,2021-03-15,68,88194
Memphis,2021-03-16,159,88353
Memphis,2021-03-17,68,88421
Memphis,2021-03-18,120,88541
Memphis,2021-03-19,132,88673
Memphis,2021-03-20,91,88764
Memphis,2021-03-21,94,88858
Memphis,2021-03-22,76,88934
Memphis,2021-03-23,105,89039
Memphis,2021-03-24,127,89166
Memphis,2021-03-25,103,89269
Memphis,2021-03-26,94,89363
Memphis,2021-03-27,113,89476
Memphis,2021-03-28,70,89546
Memphis,2021-03-29,102,89648
Memphis,2021-03-30,111,89759
Memphis,2021-03-31,176,89935
Memphis,2021-04-01,109,90044
Memphis,2021-04-02,106,90150
Memphis,2021-04-03,89,90239
Memphis,2021-04-04,60,90299
Memphis,2021-04-05,53,90352
Memphis,2021-04-06,114,90466
Memphis,2021-04-07,178,90644
Memphis,2021-04-08,155,90799
Memphis,2021-04-09,151,90950
Memphis,2021-04-10,193,91143
Memphis,2021-04-11,133,91276
Memphis,2021-04-12,122,91398
Memphis,2021-04-13,174,91572
Memphis,2021-04-14,263,91835
Memphis,2021-04-15,167,92002
Memphis,2021-04-16,146,92148
Memphis,2021-04-17,156,92304
Memphis,2021-04-18,90,92394
Memphis,2021-04-19,82,92476
Memphis,2021-04-20,136,92612
Memphis,2021-04-21,194,92806
Memphis,2021-04-22,225,93031
Memphis,2021-04-23,120,93151
Memphis,2021-04-24,165,93316
Memphis,2021-04-25,106,93422
Memphis,2021-04-26,124,93546
Memphis,2021-04-27,182,93728
Memphis,2021-04-28,192,93920
Memphis,2021-04-29,162,94082
Memphis,2021-04-30,155,94237
Memphis,2021-05-01,128,94365
Memphis,2021-05-02,85,94450
Memphis,2021-05-03,129,94579
Memphis,2021-05-04,160,94739
Memphis,2021-05-05,168,94907
Memphis,2021-05-06,128,95035
Memphis,2021-05-07,164,95199
Memphis,2021-05-08,119,95318
Memphis,2021-05-09,82,95400
Memphis,2021-05-10,87,95487
Memphis,2021-05-11,108,95595
Memphis,2021-05-12,183,95778
Memphis,2021-05-13,137,95915
Memphis,2021-05-14,136,96051
Memphis,2021-05-15,94,96145
Memphis,2021-05-16,64,96209
Memphis,2021-05-17,70,96279
Memphis,2021-05-18,96,96375
Memphis,2021-05-19,115,96490
Memphis,2021-05-20,102,96592
Memphis,2021-05-21,87,96679
Memphis,2021-05-22,94,96773
Memphis,2021-05-23,66,96839
Memphis,2021-05-24,70,96909
Memphis,2021-05-25,89,96998
Memphis,2021-05-26,86,97084
Memphis,2021-05-27,91,97175
Memphis,2021-05-28,48,97223
Memphis,2021-05-29,45,97268
Memphis,2021-05-30,40,97308
Memphis,2021-05-31,25,97333
Memphis,2021-06-01,57,97390
Memphis,2021-06-02,54,97444
Memphis,2021-06-03,57,97501
Memphis,2021-06-04,72,97573
Memphis,2021-06-05,41,97614
Memphis,2021-06-06,26,97640
Memphis,2021-06-07,33,97673
Memphis,2021-06-08,42,97715
Memphis,2021-06-09,31,97746
Memphis,2021-06-10,46,97792
Memphis,2021-06-11,64,97856
Memphis,2021-06-12,46,97902
Memphis,2021-06-13,17,97919
Memphis,2021-06-14,39,97958
Memphis,2021-06-15,76,98034
Memphis,2021-06-16,98,98132
Memphis,2021-06-17,20,98152
Memphis,2021-06-18,48,98200
Memphis,2021-06-19,29,98229
Memphis,2021-06-20,20,98249
Memphis,2021-06-21,26,98275
Memphis,2021-06-22,38,98313
Memphis,2021-06-23,48,98361
Memphis,2021-06-24,39,98400
Memphis,2021-06-25,46,98446
Memphis,2021-06-26,33,98479
Memphis,2021-06-27,21,98500
Memphis,2021-06-28,17,98517
Memphis,2021-06-29,92,98609
Memphis,2021-06-30,67,98676
Memphis,2021-07-01,54,98730
Memphis,2021-07-02,78,98808
Memphis,2021-07-03,98,98906
Memphis,2021-07-04,63,98969
Memphis,2021-07-05,44,99013
Memphis,2021-07-06,89,99102
Memphis,2021-07-07,104,99206
Memphis,2021-07-08,179,99385
Memphis,2021-07-09,119,99504
Memphis,2021-07-10,136,99640
Memphis,2021-07-11,93,99733
Memphis,2021-07-12,122,99855
Memphis,2021-07-13,179,100034
Memphis,2021-07-14,186,100220
Memphis,2021-07-15,152,100372
Memphis,2021-07-16,172,100544
Memphis,2021-07-17,166,100710
Memphis,2021-07-18,121,100831
Memphis,2021-07-19,167,100998
Memphis,2021-07-20,238,101236
Memphis,2021-07-21,226,101462
Memphis,2021-07-22,318,101780
Memphis,2021-07-23,306,102086
Memphis,2021-07-24,304,102390
Memphis,2021-07-25,214,102604
Memphis,2021-07-26,295,102899
Memphis,2021-07-27,340,103239
Memphis,2021-07-28,480,103719
Memphis,2021-07-29,463,104182
Memphis,2021-07-30,552,104734
Memphis,2021-07-31,498,105232
Memphis,2021-08-01,379,105611
Memphis,2021-08-02,368,105979
Memphis,2021-08-03,585,106564
Memphis,2021-08-04,568,107132
Memphis,2021-08-05,649,107781
Memphis,2021-08-06,792,108573
Memphis,2021-08-07,575,109148
Memphis,2021-08-08,436,109584
Memphis,2021-08-09,471,110055
Memphis,2021-08-10,479,110534
Memphis,2021-08-11,707,111241
Memphis,2021-08-12,699,111940
Memphis,2021-08-13,803,112743
Memphis,2021-08-14,759,113502
Memphis,2021-08-15,529,114031
Memphis,2021-08-16,334,114365
Memphis,2021-08-17,918,115283
Memphis,2021-08-18,809,116092
Memphis,2021-08-19,768,116860
Memphis,2021-08-20,616,117476
Memphis,2021-08-21,1415,118891
Memphis,2021-08-22,592,119483
Memphis,2021-08-23,509,119992
Memphis,2021-08-24,333,120325
Memphis,2021-08-25,577,120902
Memphis,2021-08-26,730,121632
Memphis,2021-08-27,818,122450
Memphis,2021-08-28,575,123025
Memphis,2021-08-29,809,123834
Memphis,2021-08-30,976,124810
Memphis,2021-08-31,782,125592
Memphis,2021-09-01,284,125876
Memphis,2021-09-02,584,126460
Memphis,2021-09-03,463,126923
Memphis,2021-09-04,782,127705
Memphis,2021-09-05,876,128581
Memphis,2021-09-06,1450,130031
Memphis,2021-09-07,539,130570
Memphis,2021-09-08,448,131018
Memphis,2021-09-09,207,131225
Memphis,2021-09-10,1351,132576
Memphis,2021-09-11,1069,133645
Memphis,2021-09-12,409,134054
Memphis,2021-09-13,386,134440
Memphis,2021-09-14,509,134949
Memphis,2021-09-15,319,135268
Memphis,2021-09-16,644,135912
Memphis,2021-09-17,530,136442
Memphis,2021-09-18,370,136812
Memphis,2021-09-19,198,137010
Memphis,2021-09-20,334,137344
Memphis,2021-09-21,418,137762
Memphis,2021-09-22,352,138114
Memphis,2021-09-23,412,138526
Memphis,2021-09-24,368,138894
Memphis,2021-09-25,105,138999
Memphis,2021-09-26,316,139315
Memphis,2021-09-27,255,139570
Memphis,2021-09-28,272,139842
Memphis,2021-09-29,346,140188
Memphis,2021-09-30,286,140474
Memphis,2021-10-01,297,140771
Memphis,2021-10-02,162,140933
Memphis,2021-10-03,134,141067
Memphis,2021-10-04,246,141313
Memphis,2021-10-05,228,141541
Memphis,2021-10-06,258,141799
Memphis,2021-10-07,205,142004
Memphis,2021-10-08,157,142161
Memphis,2021-10-09,151,142312
Memphis,2021-10-10,101,142413
Memphis,2021-10-11,121,142534
Memphis,2021-10-12,124,142658
Memphis,2021-10-13,178,142836
Memphis,2021-10-14,169,143005
Memphis,2021-10-15,103,143108
Memphis,2021-10-16,95,143203
Memphis,2021-10-17,60,143263
Memphis,2021-10-18,107,143370
Memphis,2021-10-19,112,143482
Memphis,2021-10-20,127,143609
Memphis,2021-10-21,103,143712
Memphis,2021-10-22,104,143816
Memphis,2021-10-23,59,143875
Memphis,2021-10-24,52,143927
Memphis,2021-10-25,97,144024
Memphis,2021-10-26,104,144128
Memphis,2021-10-27,113,144241
Memphis,2021-10-28,87,144328
Memphis,2021-10-29,98,144426
Memphis,2021-10-30,55,144481
Memphis,2021-10-31,29,144510
Memphis,2021-11-01,117,144627
Memphis,2021-11-02,80,144707
Memphis,2021-11-03,111,144818
Memphis,2021-11-04,88,144906
Memphis,2021-11-05,103,145009
Memphis,2021-11-06,61,145070
Memphis,2021-11-07,73,145143
Memphis,2021-11-08,93,145236
Memphis,2021-11-09,221,145457
Memphis,2021-11-10,180,145637
Memphis,2021-11-11,101,145738
Memphis,2021-11-12,142,145880
Memphis,2021-11-13,74,145954
Memphis,2021-11-14,67,146021
Memphis,2021-11-15,100,146121
Memphis,2021-11-16,130,146251
Memphis,2021-11-17,192,146443
Memphis,2021-11-18,195,146638
Memphis,2021-11-19,147,146785
Memphis,2021-11-20,80,146865
Memphis,2021-11-21,41,146906
Memphis,2021-11-22,125,147031
Memphis,2021-11-23,123,147154
Memphis,2021-11-24,125,147279
Memphis,2021-11-25,98,147377
Memphis,2021-11-26,69,147446
Memphis,2021-11-27,92,147538
Memphis,2021-11-28,56,147594
Memphis,2021-11-29,133,147727
Memphis,2021-11-30,163,147890
Memphis,2021-12-01,232,148122
Memphis,2021-12-02,204,148326
Memphis,2021-12-03,188,148514
Memphis,2021-12-04,118,148632
Memphis,2021-12-05,109,148741
Memphis,2021-12-06,148,148889
Memphis,2021-12-07,209,149098
Memphis,2021-12-08,256,149354
Memphis,2021-12-09,218,149572
Memphis,2021-12-10,198,149770
Memphis,2021-12-11,121,149891
Memphis,2021-12-12,79,149970
Memphis,2021-12-13,144,150114
Memphis,2021-12-14,248,150362
Memphis,2021-12-15,261,150623
Memphis,2021-12-16,387,151010
Memphis,2021-12-17,360,151370
Memphis,2021-12-18,426,151796
Memphis,2021-12-19,263,152059
Memphis,2021-12-20,501,152560
Memphis,2021-12-21,800,153360
Memphis,2021-12-22,1363,154723
Memphis,2021-12-23,1429,156152
Memphis,2021-12-24,1044,157196
Memphis,2021-12-25,1775,158971
Memphis,2021-12-26,415,159386
Memphis,2021-12-27,1111,160497
Memphis,2021-12-28,2202,162699
Memphis,2021-12-29,3188,165887
Memphis,2021-12-30,3097,168984
Memphis,2021-12-31,3283,172267
Memphis,2022-01-01,1207,173474
Memphis,2022-01-02,2897,176371
Memphis,2022-01-03,1802,178173
Memphis,2022-01-04,2643,180816
Memphis,2022-01-05,2774,183590
Memphis,2022-01-06,3351,186941
Memphis,2022-01-07,2505,189446
Memphis,2022-01-08,3235,192681
Memphis,2022-01-09,1483,194164
Memphis,2022-01-10,1656,195820
Memphis,2022-01-11,2461,198281
Memphis,2022-01-12,2287,200568
Memphis,2022-01-13,2625,203193
Memphis,2022-01-14,2158,205351
Memphis,2022-01-15,1941,207292
Memphis,2022-01-16,1131,208423
Memphis,2022-01-17,1040,209463
Memphis,2022-01-18,1694,211157
Memphis,2022-01-19,1829,212986
Memphis,2022-01-20,1790,214776
Memphis,2022-01-21,1399,216175
Memphis,2022-01-22,1287,217462
Memphis,2022-01-23,1043,218505
Memphis,2022-01-24,857,219362
Memphis,2022-01-25,1168,220530
Memphis,2022-01-26,1263,221793
Memphis,2022-01-27,1303,223096
Memphis,2022-01-28,928,224024
Memphis,2022-01-29,895,224919
Memphis,2022-01-30,546,225465
Memphis,2022-01-31,566,226031
Memphis,2022-02-01,687,226718
Memphis,2022-02-02,867,227585
Memphis,2022-02-03,824,228409
Memphis,2022-02-04,303,228712
Memphis,2022-02-05,271,228983
Memphis,2022-02-06,186,229169
Memphis,2022-02-07,354,229523
Memphis,2022-02-08,436,229959
Memphis,2022-02-09,451,230410
Memphis,2022-02-10,321,230731
Memphis,2022-02-11,375,231106
Memphis,2022-02-12,268,231374
Memphis,2022-02-13,157,231531
Memphis,2022-02-14,253,231784
Memphis,2022-02-15,266,232050
Memphis,2022-02-16,300,232350
Memphis,2022-02-17,272,232622
Memphis,2022-02-18,226,232848
Memphis,2022-02-19,130,232978
Memphis,2022-02-20,93,233071
Memphis,2022-02-21,99,233170
Memphis,2022-02-22,206,233376
Memphis,2022-02-23,193,233569
Memphis,2022-02-24,154,233723
Memphis,2022-02-25,128,233851
Memphis,2022-02-26,70,233921
Memphis,2022-02-27,1,233922
Memphis,2022-02-28,123,234045
Memphis,2022-03-01,91,234136
Memphis,2022-03-02,80,234216
Memphis,2022-03-03,64,234280
Memphis,2022-03-04,84,234364
Memphis,2022-03-05,46,234410
Memphis,2022-03-06,29,234439
Memphis,2022-03-07,28,234467
Memphis,2022-03-08,70,234537
Memphis,2022-03-09,33,234570
Memphis,2022-03-10,36,234606
Memphis,2022-03-11,38,234644
Memphis,2022-03-12,11,234655
Memphis,2022-03-13,6,234661
Memphis,2022-03-14,28,234689
Memphis,2022-03-15,47,234736
Memphis,2022-03-16,27,234763
Memphis,2022-03-17,25,234788
Memphis,2022-03-18,20,234808
Memphis,2022-03-19,11,234819
Memphis,2022-03-20,7,234826
Memphis,2022-03-21,15,234841
Memphis,2022-03-22,53,234894
Memphis,2022-03-23,19,234913
Memphis,2022-03-24,16,234929
Memphis,2022-03-25,25,234954
Memphis,2022-03-26,15,234969
Memphis,2022-03-27,12,234981
Memphis,2022-03-28,27,235008
Memphis,2022-03-29,28,235036
Memphis,2022-03-30,65,235101
Memphis,2022-03-31,70,235171
Memphis,2022-04-01,44,235215
Memphis,2022-04-02,21,235236
Memphis,2022-04-03,14,235250
Memphis,2022-04-04,17,235267
Memphis,2022-04-05,23,235290
Memphis,2022-04-06,43,235333
Memphis,2022-04-07,57,235390
Memphis,2022-04-08,25,235415
Memphis,2022-04-09,19,235434
Memphis,2022-04-10,9,235443
Memphis,2022-04-11,15,235458
Memphis,2022-04-12,60,235518
Memphis,2022-04-13,59,235577
Memphis,2022-04-14,57,235634
Memphis,2022-04-15,46,235680
Memphis,2022-04-16,29,235709
Memphis,2022-04-17,24,235733
Memphis,2022-04-18,23,235756
Memphis,2022-04-19,64,235820
Memphis,2022-04-20,52,235872
Memphis,2022-04-21,54,235926
Memphis,2022-04-22,54,235980
Memphis,2022-04-23,56,236036
Memphis,2022-04-24,31,236067
Memphis,2022-04-25,41,236108
Memphis,2022-04-26,97,236205
Memphis,2022-04-27,68,236273
Memphis,2022-04-28,98,236371
Memphis,2022-04-29,99,236470
Memphis,2022-04-30,63,236533
Memphis,2022-05-01,28,236561
Memphis,2022-05-02,102,236663
Memphis,2022-05-03,130,236793
Memphis,2022-05-04,186,236979
Memphis,2022-05-05,169,237148
Memphis,2022-05-06,169,237317
Memphis,2022-05-07,145,237462
Memphis,2022-05-08,72,237534
Memphis,2022-05-09,168,237702
Memphis,2022-05-10,259,237961
Memphis,2022-05-11,299,238260
Memphis,2022-05-12,355,238615
Memphis,2022-05-13,307,238922
Memphis,2022-05-14,169,239091
Memphis,2022-05-15,188,239279
Memphis,2022-05-16,224,239503
Memphis,2022-05-17,376,239879
Memphis,2022-05-18,245,240124
Memphis,2022-05-19,379,240503
Memphis,2022-05-20,371,240874
Memphis,2022-05-21,272,241146
Memphis,2022-05-22,241,241387
Memphis,2022-05-23,180,241567
Memphis,2022-05-24,415,241982
Memphis,2022-05-25,427,242409
Memphis,2022-05-26,420,242829
Memphis,2022-05-27,433,243262
Memphis,2022-05-28,273,243535
Memphis,2022-05-29,213,243748
Memphis,2022-05-30,154,243902
Memphis,2022-05-31,235,244137
Memphis,2022-06-01,534,244671
Memphis,2022-06-02,468,245139
Memphis,2022-06-03,520,245659
Memphis,2022-06-04,287,245946
Memphis,2022-06-05,224,246170
Memphis,2022-06-06,304,246474
Memphis,2022-06-07,298,246772
Memphis,2022-06-08,334,247106
Memphis,2022-06-09,427,247533
Memphis,2022-06-10,362,247895
Memphis,2022-06-11,323,248218
Memphis,2022-06-12,157,248375
Memphis,2022-06-13,194,248569
Memphis,2022-06-14,551,249120
Memphis,2022-06-15,370,249490
Memphis,2022-06-16,374,249864
Memphis,2022-06-17,311,250175
Memphis,2022-06-18,330,250505
Memphis,2022-06-19,178,250683
Memphis,2022-06-20,214,250897
Memphis,2022-06-21,404,251301
Memphis,2022-06-22,326,251627
Memphis,2022-06-23,453,252080
Memphis,2022-06-24,361,252441
Memphis,2022-06-25,270,252711
Memphis,2022-06-26,166,252877
Memphis,2022-06-27,213,253090
Memphis,2022-06-28,351,253441
Memphis,2022-06-29,465,253906
Memphis,2022-06-30,416,254322
Memphis,2022-07-01,309,254631
Memphis,2022-07-02,235,254866
Memphis,2022-07-03,209,255075
Memphis,2022-07-04,105,255180
Memphis,2022-07-05,171,255351
Memphis,2022-07-06,393,255744
Memphis,2022-07-07,394,256138
Memphis,2022-07-08,344,256482
Memphis,2022-07-09,256,256738
Memphis,2022-07-10,175,256913
Memphis,2022-07-11,304,257217
Memphis,2022-07-12,404,257621
Memphis,2022-07-13,402,258023
Memphis,2022-07-14,337,258360
Memphis,2022-07-15,317,258677
Memphis,2022-07-16,206,258883
Memphis,2022-07-17,85,258968
Memphis,2022-07-18,289,259257
Memphis,2022-07-19,314,259571
Memphis,2022-07-20,297,259868
Memphis,2022-07-21,358,260226
Memphis,2022-07-22,351,260577
Memphis,2022-07-23,162,260739
Memphis,2022-07-24,151,260890
Memphis,2022-07-25,187,261077
Memphis,2022-07-26,323,261400
Memphis,2022-07-27,300,261700
Memphis,2022-07-28,326,262026
Memphis,2022-07-29,303,262329
Memphis,2022-07-30,170,262499
Memphis,2022-07-31,192,262691
Memphis,2022-08-01,192,262883
Memphis,2022-08-02,292,263175
Memphis,2022-08-03,298,263473
Memphis,2022-08-04,270,263743
Memphis,2022-08-05,308,264051
Memphis,2022-08-06,105,264156
Memphis,2022-08-07,78,264234
Memphis,2022-08-08,175,264409
Memphis,2022-08-09,241,264650
Memphis,2022-08-10,200,264850
Memphis,2022-08-11,222,265072
Memphis,2022-08-12,256,265328
Memphis,2022-08-13,172,265500
Memphis,2022-08-14,174,265674
Memphis,2022-08-15,217,265891
Memphis,2022-08-16,284,266175
Memphis,2022-08-17,272,266447
Memphis,2022-08-18,330,266777
Memphis,2022-08-19,307,267084
Memphis,2022-08-20,151,267235
Memphis,2022-08-21,187,267422
Memphis,2022-08-22,245,267667
Memphis,2022-08-23,321,267988
Memphis,2022-08-24,354,268342
Memphis,2022-08-25,333,268675
Memphis,2022-08-26,250,268925
Memphis,2022-08-27,229,269154
Memphis,2022-08-28,125,269279
Memphis,2022-08-29,182,269461
Memphis,2022-08-30,269,269730
Memphis,2022-08-31,364,270094
Memphis,2022-09-01,243,270337
Memphis,2022-09-02,204,270541
Memphis,2022-09-03,144,270685
Memphis,2022-09-04,115,270800
Memphis,2022-09-05,42,270842
Memphis,2022-09-06,215,271057
Memphis,2022-09-07,252,271309
Memphis,2022-09-08,189,271498
Memphis,2022-09-09,175,271673
Memphis,2022-09-10,113,271786
Memphis,2022-09-11,107,271893
Memphis,2022-09-12,92,271985
Memphis,2022-09-13,150,272135
Memphis,2022-09-14,154,272289
Memphis,2022-09-15,138,272427
Memphis,2022-09-16,132,272559
Memphis,2022-09-17,85,272644
Memphis,2022-09-18,50,272694
Memphis,2022-09-19,94,272788
Memphis,2022-09-20,129,272917
Memphis,2022-09-21,113,273030
Memphis,2022-09-22,125,273155
Memphis,2022-09-23,118,273273
Memphis,2022-09-24,86,273359
Memphis,2022-09-25,75,273434
Memphis,2022-09-26,57,273491
Memphis,2022-09-27,129,273620
Memphis,2022-09-28,104,273724
Memphis,2022-09-29,92,273816
Memphis,2022-09-30,85,273901
Memphis,2022-10-01,41,273942
Memphis,2022-10-02,57,273999
Memphis,2022-10-03,56,274055
Memphis,2022-10-04,110,274165
Memphis,2022-10-05,117,274282
Memphis,2022-10-06,81,274363
Memphis,2022-10-07,103,274466
Memphis,2022-10-08,32,274498
Memphis,2022-10-09,57,274555
Memphis,2022-10-10,63,274618
Memphis,2022-10-11,93,274711
Memphis,2022-10-12,86,274797
Memphis,2022-10-13,69,274866
Memphis,2022-10-14,68,274934
Memphis,2022-10-15,50,274984
Memphis,2022-10-16,27,275011
Memphis,2022-10-17,68,275079
Memphis,2022-10-18,155,275234
Memphis,2022-10-19,83,275317
Memphis,2022-10-20,113,275430
Memphis,2022-10-21,93,275523
Memphis,2022-10-22,47,275570
Memphis,2022-10-23,0,275570
Memphis,2022-10-24,0,275570
Memphis,2022-10-25,0,275570
Memphis,2022-10-26,0,275570
Memphis,2022-10-27,0,275570
Memphis,2022-10-28,0,275570
Memphis,2022-10-29,0,275570
Memphis,2022-10-30,0,275570
